FRET Efficiency,Stoichiometry,Proximity Ratio,Stoichiometry (raw),Lifetime D [ns],Lifetime A [ns],Anisotropy D,Anisotropy A,|TDX-TAA| Filter,ALEX 2CDE Filter,|TDD-TDA| Filter,FRET 2CDE Filter,Duration [ms],Mean Macrotime [s],Number of Photons,Count rate [kHz],Count rate (DD) [kHz],Count rate (DA) [kHz],Count rate (AA) [kHz],Count rate (DD par) [kHz],Count rate (DD perp) [kHz],Count rate (DA par) [kHz],Count rate (DA perp) [kHz],Count rate (AA par) [kHz],Count rate (AA perp) [kHz],Number of Photons (DD),Number of Photons (DA),Number of Photons (AA),Number of Photons (DD par),Number of Photons (DD perp),Number of Photons (DA par),Number of Photons (DA perp),Number of Photons (AA par),Number of Photons (AA perp),log(FD/FA),M1-M2,Number of Photons (DX),Count rate (DX) [kHz],Distance (from intensity) [A],FRET efficiency (from lifetime),Distance (from lifetime) [A],FRET efficiency (sens. Acc. Em.)
0.11301,0.63206,0.12552,0.7071,0,0,-0.16504,0.1947,0.009669,9.1325,0.18607,11.168,4.8493,144.49,338,69.7,43.346,8.1633,22.684,19.559,25.925,5.5043,4.1482,16.498,7.3268,209,30,99,84,125,17,13,72,27,2.0604,0.88699,239,49.285,98.681,1,0,0.11709
0.56624,0.61638,0.49632,0.66341,0,0,-0.22751,0.16278,0.5134,7.644,0.49601,17.525,6.1904,145.72,410,66.231,24.155,24.25,22.913,8.3057,16.97,16.458,8.6221,16.271,6.878,137,135,138,47,90,87,48,98,40,-0.26654,0.43376,272,43.939,66.958,1,0,0.54874
0.20156,0.63962,0.18878,0.70758,0,0,-0.14861,0.20539,0.27208,5.1443,0.36068,11.027,7.5243,146.31,831,110.44,63.433,15.757,32.4,27.989,36.97,9.8396,5.9622,23.733,9.3743,477,111,243,199,278,69,42,178,65,1.3766,0.79844,588,78.146,88.052,1,0,0.21577
-0.014555,0.33149,0.082051,0.4343,0,0,-0.2574,0.02149,0.13378,8.982,0.26016,12.79,3.2926,158.3,449,136.37,56.055,6.5141,77.142,25.497,38.518,4.8856,3.5317,47.986,30.375,179,16,254,56,123,12,4,158,96,NaN,1.0146,195,59.223,NaN,1,0,-0.0043529
0.64967,0.61687,0.58248,0.65597,0,0,-0.1782,0.11312,0.38947,9.3363,0.70106,25.777,10.554,159.04,1340,126.97,34.774,51.52,57.395,13.75,21.408,32.3,23.918,39.1,18.302,367,512,461,143,224,321,191,314,147,-0.61759,0.35033,879,83.287,63.153,1,0,0.63092
0.89243,0.41625,0.85135,0.44758,0,0,-0.045693,0.080132,0.033643,3.7311,0.28536,11.05,3.7013,161.25,496,134.01,9.4438,54.864,74.028,5.0103,5.4646,32.512,23.513,48.902,27.932,33,189,274,16,17,112,77,181,93,-2.1158,0.10757,222,59.979,49.199,1,0,0.38382
0.43393,0.08146,0.52632,0.15323,0,0,0.095908,0.13777,0.042737,9.8526,0.23623,35.498,1.5739,164.39,124,78.785,11.366,8.3697,66.848,10.456,6.3105,6.6958,3.1321,55.008,20.811,9,10,105,5,4,8,2,73,32,0.26583,0.56607,19,12.072,73.171,1,0,0.023211
0.022901,0.7288,0.054015,0.79191,0,0,-0.1931,0.27456,0.059225,8.7863,0.19938,8.9541,8.1843,167.5,865,105.69,79.176,4.669,22.52,30.498,49.363,2.5238,2.4615,17.265,5.4087,648,37,180,244,404,20,17,138,42,3.7534,0.9771,685,83.697,130.85,1,0,0.03712
0.059812,0.65173,0.084615,0.72626,0,0,-0.23446,0.20966,0.03589,7.1045,0.16408,9.5572,1.46,167.51,179,122.6,81.505,11.736,37.627,36.054,54.109,8.4867,6.2884,27.644,17.062,119,11,49,40,79,6,5,36,13,2.7549,0.94019,130,89.04,110.79,1,0,0.067509
0.61909,0.69163,0.54639,0.72659,0,0,-0.21795,0.11813,0.11359,9.6217,0.43549,17.499,3.269,167.83,267,81.676,26.925,33.808,25.933,9.773,19.308,21.369,15.241,17.962,10.463,88,106,73,31,57,67,39,50,23,-0.4857,0.38091,194,59.345,64.557,1,0,0.83749
0.23566,0.62706,0.21577,0.69452,0,0,-0.15357,0.078529,0.037549,5.9085,0.12658,10.229,3.1512,169.83,347,110.12,59.976,18.777,38.661,25.045,37.473,12.999,7.266,25.531,16.61,189,52,106,78,111,36,16,70,36,1.1766,0.76434,241,76.478,85.166,1,0,0.23899
0.065529,0.5294,0.10345,0.62143,0,0,-0.23743,0.28949,0.11439,8.1885,0.10141,12.234,2.3744,169.85,140,58.962,33.483,7.4495,22.971,11.32,25.654,10.941,2.5125,17.77,5.7436,78,9,53,26,52,6,3,41,12,2.6575,0.93447,87,36.64,109.01,1,0,0.044463
0.13287,0.64931,0.13613,0.71965,0,0,-0.16135,0.12123,0.0601,4.8019,0.19217,11.105,7.966,169.86,1623,203.74,126.66,24.343,59.707,52.598,79.395,17.233,8.7493,42.771,19.437,1009,159,455,410,599,102,57,312,143,1.8758,0.86713,1168,146.62,95.692,1,0,0.14838
0.18229,0.54715,0.18293,0.62835,0,0,-0.15528,0.1287,0.1015,6.2997,0.2822,7.1817,3.4428,172.11,261,75.811,41.253,8.8916,29.75,20.357,24.321,7.9672,2.9639,20.735,9.5478,134,30,97,55,79,20,10,67,30,1.5009,0.81771,164,47.636,89.895,1,0,0.13285
0.58256,0.663,0.51439,0.70291,0,0,-0.18343,0.16461,0.29756,7.2617,0.68758,22.378,11.995,172.47,1582,131.88,45.154,48.006,45.578,17.72,27.933,32.705,19.394,32.39,16.024,540,572,470,208,332,357,215,334,136,-0.33328,0.41744,1112,92.701,66.218,1,0,0.69127
0.53905,0.65384,0.4717,0.69813,0,0,-0.18445,0.080433,0.2901,7.119,0.52335,27.297,9.6108,175.05,911,94.789,35.15,31.815,28.649,13.495,23.061,21.039,11.598,19.272,9.6886,336,300,275,129,207,195,105,182,93,-0.15652,0.46095,636,66.176,68.198,1,0,0.61411
0.78786,0.61484,0.72772,0.64331,0,0,-0.16489,0.18785,0.11452,4.8052,0.092437,10.503,2.9082,178.02,314,107.97,20.007,51.277,39.933,8.0364,12.234,30.698,20.93,28.88,11.39,55,147,112,22,33,87,60,81,31,-1.3121,0.21214,202,69.46,56.25,1,0,0.75855
0.15297,0.64352,0.15152,0.71351,0,0,-0.20416,0.35288,0.06416,3.7048,0.096661,11.742,2.0411,179.58,370,181.28,111.15,26.195,58.724,40.69,93.08,17.774,12.722,49.314,13.949,224,40,106,82,142,26,14,85,21,1.7115,0.84703,264,129.34,93.107,1,0,0.16655
0.16164,0.64568,0.15902,0.71554,0,0,-0.25757,0.13106,0.013311,6.4577,0.52836,13.522,5.461,179.61,457,83.685,53.814,11.79,23.805,17.225,36.985,8.1626,4.0824,17.133,7.3247,275,52,130,86,189,36,16,90,40,1.6461,0.83836,327,59.879,92.097,1,0,0.17766
0.17955,0.49369,0.1875,0.58182,0,0,-0.27557,0.13691,0.13681,7.9014,0.11608,9.14,2.9118,179.61,165,56.666,27.383,6.2415,27.025,9.7299,19.308,4.161,17.331,18.8,13.327,78,18,69,23,55,12,6,48,21,1.5194,0.82045,96,32.969,90.173,1,0,0.1056
0.13957,0.50314,0.15873,0.59434,0,0,-0.12618,-0.0073968,0.039222,9.2773,0.18748,4.7831,2.2293,179.62,106,47.548,23.888,5.1926,20.054,10.366,14.867,6.4816,2.5963,12.692,8.5577,53,10,43,23,30,5,5,26,17,1.8188,0.86043,63,28.26,94.787,1,0,0.085247
0.069042,0.70534,0.088235,0.77054,0,0,-0.17733,0.29874,0.27177,6.3601,0.11656,14.234,4.06,186.9,353,86.946,62.448,5.9113,21.523,24.425,42.806,3.6946,2.7695,16.74,5.0766,248,24,81,97,151,15,9,63,18,2.6015,0.93096,272,66.995,107.99,1,0,0.099679
0.1091,0.62153,0.12346,0.69828,0,0,-0.15781,0.22533,0.034283,7.099,0.048846,10.737,1.5937,186.9,116,72.786,45.015,13.658,26.153,18.715,34.737,6.3674,10.927,19.428,11.815,71,10,35,29,42,2,8,26,9,2.1,0.8909,81,50.825,99.335,1,0,0.10806
0.664,0.64612,0.59249,0.68245,0,0,-0.16066,0.074574,0.035713,5.63,0.11026,9.767,6.3279,198.34,507,80.122,23.048,32.396,26.635,9.3171,14.619,17.858,16.205,17.536,9.5543,141,205,161,57,84,113,92,106,55,-0.68119,0.336,346,54.679,62.487,1,0,0.73121
0.61247,0.59798,0.54688,0.64128,0,0,-0.094976,0.15282,0.19226,3.9249,0.035293,10.257,3.4139,198.34,499,146.17,42.661,52.759,58.745,19.913,24.958,36.694,18.692,41.351,18.87,145,175,179,67,78,113,62,126,53,-0.45769,0.38753,320,93.735,64.859,1,0,0.54948
0.079685,0.67786,0.095618,0.74702,0,0,-0.075733,0.27046,0.10548,6.7408,0.22547,13.064,1.6646,200.92,336,201.85,143.48,18.256,53.018,70.216,75.087,13.692,5.8711,41.873,15.226,227,24,85,109,118,18,6,65,20,2.4466,0.92031,251,150.79,105.24,1,0,0.10113
0.12161,0.62569,0.13032,0.70019,0,0,-0.17893,0.051563,0.12945,4.204,0.059738,11.257,7.6537,200.93,1074,140.32,87.898,13.58,42.071,34.272,55.014,9.2252,6.1622,27.046,16.175,654,98,322,255,399,64,34,207,115,1.9773,0.87839,752,98.253,97.323,1,0,0.12261
0.77332,0.56898,0.6988,0.60584,0,0,-0.20792,0.11802,0.13344,9.1921,0.13505,12.045,2.871,202.91,137,47.719,10.721,20.924,19.833,5.1779,8.6417,14.43,7.7601,14.24,6.9113,25,58,54,9,16,40,18,37,17,-1.2271,0.22668,83,28.91,57.053,1,0,0.61571
0.82157,0.74752,0.76396,0.76357,0,0,-0.23769,0.13882,0.10011,6.3349,0.20733,11.931,5.0979,203.33,516,101.22,20.603,59.452,24.868,7.1399,13.83,37.473,22.911,18.492,8.9161,93,301,122,31,62,187,114,85,37,-1.527,0.17843,394,77.286,54.271,1,0,1.4671
0.71375,0.66126,0.64444,0.69231,0,0,-0.041604,-0.10842,0.065798,5.0672,0.12134,13.509,1.4861,204.24,130,87.476,23.021,45.411,30.772,12.529,11.511,31.395,19.082,17.064,16.214,32,58,40,16,16,36,22,21,19,-0.91366,0.28625,90,60.56,60.113,1,0,0.84036
0.11764,0.72586,0.1206,0.78501,0,0,-0.16798,0.15634,0.018119,7.1783,0.063529,9.7356,4.177,206.25,507,121.38,86.385,15.544,26.168,41.248,51.831,10.363,5.4465,18.486,12.963,350,48,109,140,210,32,16,77,32,2.015,0.88236,398,95.283,97.937,1,0,0.18787
0.39407,0.63882,0.34337,0.69456,0,0,-0.16327,0.19296,0.054884,7.0137,0.0861,10.644,2.2836,207.82,239,104.66,61.371,29.467,31.968,24.774,37.226,21.631,9.7213,24.708,9.5311,109,57,73,44,65,41,16,53,20,0.43022,0.60593,166,72.693,75.204,1,0,0.42039
0.34151,0.73034,0.29412,0.77714,0,0,-0.14888,0.39935,0.023343,7.4366,0.025276,12.251,1.8284,207.87,175,95.711,55.382,23.439,24.453,25.972,32.306,16.258,8.7895,20.064,5.7344,96,40,39,40,56,25,15,32,7,0.65658,0.65849,136,74.381,78.095,1,0,0.55786
0.17576,0.57677,0.17458,0.6541,0,0,-0.16041,0.11557,0.14998,4.9852,0.087468,7.7595,8.0214,217.53,902,112.45,61.465,13.909,38.993,25.454,36.475,9.1331,5.3344,26.651,14.017,487,103,312,198,289,64,39,213,99,1.5453,0.82424,590,73.553,90.564,1,0,0.14447
0.29459,0.53917,0.26866,0.61468,0,0,-0.10847,-0.019841,0.024964,9.1171,0.17019,15.158,1.908,218.59,109,57.127,26.27,12.868,22.605,15.524,14.478,6.434,17.104,13.766,12.688,49,18,42,22,27,9,9,25,17,0.87319,0.70541,67,35.115,80.966,1,0,0.20788
0.17951,0.42296,0.19697,0.51562,0,0,-0.068175,0.11983,0.13828,8.5411,0.068658,9.6507,4.1187,219.63,256,62.156,26.406,8.6197,30.107,12.861,13.72,6.2105,2.7231,20.669,11.356,106,26,124,51,55,18,8,85,39,1.5196,0.82049,132,32.049,90.177,1,0,0.079361
0.48355,0.42765,0.43935,0.49204,0,0,-0.13019,0.080236,0.12639,3.9626,0.014573,28.174,4.5877,220.03,754,164.35,49.217,36.67,83.484,25.122,28.408,24.386,12.791,55.147,32.499,208,163,383,90,118,107,56,253,130,0.065804,0.51645,371,80.868,70.772,1,0,0.21792
0.66081,0.4704,0.59504,0.52155,0,0,-0.26571,0.27267,0.2726,5.2404,0.24374,10.289,3.0371,220.04,232,76.388,18.802,24.229,36.988,7.954,13.046,12.787,11.778,28.609,8.7755,49,72,111,15,34,37,35,85,26,-0.66692,0.33919,121,39.84,62.636,1,0,0.35402
0.43415,0.58413,0.37975,0.64402,0,0,-0.20202,0.096259,0.31568,7.6254,0.20581,23.862,5.2721,220.07,368,69.801,28.404,17.311,27.057,11.819,18.089,12.118,6.007,18.268,8.9455,147,90,131,54,93,63,27,88,43,0.26494,0.56585,237,44.953,73.16,1,0,0.36781
0.047711,0.72632,0.071895,0.78866,0,0,-0.18903,0.36128,0.12038,9.3702,0.13151,14.014,2.1786,230.27,194,89.046,76.579,5.7568,18.819,32.699,47.457,4.5477,2.6167,15.147,5.0233,142,11,41,54,88,6,5,33,8,2.9937,0.95229,153,70.227,115.29,1,0,0.076372
0.7566,0.70988,0.6933,0.73326,0,0,-0.20694,0.23019,0.34081,5.1486,0.3114,12.882,7.1912,234.12,956,132.94,30.079,68.343,35.859,11.29,19.167,44.437,24.553,26.719,9.9181,215,486,255,78,137,316,170,190,65,-1.1341,0.2434,701,97.48,57.944,1,0,1.1166
0.58065,0.68026,0.50758,0.71935,0,0,-0.10183,0.21517,0.072381,8.9715,0.15112,8.5563,5.6021,234.28,367,65.511,24.707,25.145,19.212,12.973,13.494,16.888,9.0949,14.944,5.0561,130,134,103,59,71,90,44,76,27,-0.32545,0.41935,264,47.125,66.304,1,0,0.7451
0.49348,0.72895,0.42721,0.7674,0,0,-0.12005,0.16049,0.34885,7.4609,0.23524,18.848,4.6341,234.3,546,117.82,55.038,40.141,27.406,24.346,31.36,25.499,15.249,19.421,9.3764,240,179,127,106,134,111,68,90,37,0.026077,0.50652,419,90.417,70.305,1,0,0.80046
-0.036738,0.69035,0.017857,0.76364,0,0,-0.22513,0.32278,0.029717,7.9212,0.58938,12.069,2.6751,234.81,220,82.239,61.679,7.7996,22.534,23.46,40.372,7.7996,NaN,17.767,5.6684,165,3,52,57,108,3,0,41,11,NaN,1.0367,168,62.801,NaN,1,0,-0.0494
0.1053,0.56892,0.125,0.65243,0,0,-0.15258,0.16214,0.97685,7.6661,0.22068,11.468,12.045,235.12,1030,85.512,49.467,7.2996,30.281,21.414,29.024,4.9872,2.8794,21.484,9.0838,588,84,358,243,345,52,32,254,104,2.1397,0.8947,672,55.791,99.994,1,0,0.083819
0.19257,0.37322,0.21429,0.46358,0,0,-0.27882,-0.037127,0.013981,4.2851,0.13708,15.974,1.5247,235.26,151,99.033,37.836,32.526,63.051,19.147,26.829,15.045,19.515,42.846,26.741,55,15,81,16,39,6,9,47,34,1.4334,0.80743,70,45.909,88.889,1,0,0.069163
0.16651,0.59318,0.16608,0.66903,0,0,-0.19244,0.15838,0.058031,6.3421,0.10821,8.1409,3.3174,239.56,423,127.51,71.139,16.336,45.839,33.046,45.335,12.478,5.7787,32.415,16.94,236,47,140,89,147,31,16,99,41,1.6106,0.83349,283,85.307,91.553,1,0,0.14644
0.58903,0.58924,0.52511,0.63478,0,0,-0.14161,0.14328,0.011965,3.3239,0.04334,11.184,1.9784,244.23,345,174.38,56.193,60.779,78.02,28.341,33.835,40.696,20.751,54.49,26.109,104,115,126,44,60,77,38,88,38,-0.35996,0.41097,219,110.69,65.924,1,0,0.50963
0.0043842,0.67128,0.05,0.74627,0,0,-0.092779,0.27027,0.034206,9.2759,0.67155,17.533,2.7139,250.88,134,49.375,35.419,7.3898,12.768,17.395,19.989,5.9118,Inf,9.7639,3.505,95,5,34,44,51,4,1,26,8,5.4254,0.99562,100,36.847,172.9,1,0,0.0053998
0.50609,0.41948,0.45312,0.48855,0,0,-0.12996,0.17487,0.077789,6.0458,0.20958,12.494,2.2144,256.93,131,59.157,17.86,16.336,31.799,7.6542,13.257,10.791,7.4628,22.781,10.328,35,29,67,15,20,18,11,48,19,-0.024366,0.49391,64,28.901,69.716,1,0,0.22057
0.60266,0.5648,0.53425,0.61345,0,0,-0.27679,0.03182,0.12511,8.977,0.17663,19.887,1.574,257.49,119,75.602,22.769,26.506,41.253,8.3694,16.072,17.273,14.952,26.295,15.246,34,39,46,10,24,17,22,29,17,-0.41655,0.39734,73,46.378,65.305,1,0,0.47173
0.58833,0.61757,0.52233,0.6611,0,0,-0.17796,0.083275,0.22272,3.6242,0.24594,13.717,5.3793,263.62,779,144.82,46.072,52.285,49.96,17.979,30.408,31.682,24.314,33.117,19.424,246,269,264,96,150,163,106,175,89,-0.35708,0.41167,515,95.738,65.956,1,0,0.57303
0.67357,0.59705,0.60694,0.63603,0,0,-0.11858,0.10577,0.027652,3.9418,0.065118,9.7852,2.3328,272.47,272,116.6,29.15,58.146,48.735,13.566,19.673,39.299,20.811,32.983,17.799,68,105,99,30,38,69,36,67,32,-0.72438,0.32643,173,74.16,62.039,1,0,0.60197
-0.016015,0.70912,0.030612,0.77778,0,0,-0.21241,0.048405,0.029162,6.2407,0.33661,7.9815,1.6604,273.48,126,75.886,60.586,3.6622,19.1,21.683,50.299,2.4414,Inf,12.278,14.087,95,3,28,34,61,2,1,18,10,NaN,1.016,98,59.022,NaN,1,0,-0.023548
0.61346,0.63535,0.54398,0.67606,0,0,-0.20409,0.096463,0.086106,7.2757,0.20559,10.757,6.5469,273.89,639,97.603,31.28,36.562,31.618,11.571,20.056,23.649,13.336,21.231,10.644,197,235,207,72,125,152,83,139,68,-0.46186,0.38654,432,65.985,64.814,1,0,0.64467
0.084336,0.59866,0.10744,0.67978,0,0,-0.23731,0.24887,0.16574,7.2484,0.073371,11.616,2.0833,274.78,178,85.442,59.709,8.9345,27.625,19.903,41.997,6.8727,18.307,25.98,6.7852,108,13,57,36,72,10,3,43,14,2.3848,0.91566,121,58.082,104.16,1,0,0.075875
-0.017867,0.70048,0.028571,0.77093,0,0,-0.12826,0.20164,0.082615,5.1709,0.060303,10.161,2.2401,274.86,227,101.33,79.63,3.2754,26.476,42.576,44.968,1.801,26.161,19.348,7.7367,170,5,52,74,96,2,3,38,14,NaN,1.0179,175,78.12,NaN,1,0,-0.025203
0.098193,0.6643,0.11045,0.73465,0,0,-0.18326,0.054034,0.023573,5.5662,0.092833,9.7639,3.2244,276.23,456,141.42,92.421,12.215,40.561,37.93,57.178,8.4091,5.0959,28.731,15.162,298,37,121,115,183,22,15,78,43,2.2175,0.90181,335,103.9,101.3,1,0,0.1172
0.50383,0.6181,0.43836,0.66972,0,0,-0.34507,0.13438,0.099764,6.3602,0.078281,18.843,1.7691,280.16,109,61.615,23.782,21.915,21.209,9.0906,18.562,16.436,10.898,14.729,10.035,41,32,36,9,32,24,8,25,11,-0.015327,0.49617,73,41.265,69.821,1,0,0.49183
0.88791,0.63741,0.83648,0.65702,0,0,-0.34661,0.025316,0.068437,8.3961,0.20418,9.0613,3.4138,283.36,242,70.888,8.4348,40.15,24.313,4.9412,6.4883,23.547,18.766,17.336,10.295,26,133,83,6,20,78,55,52,31,-2.0695,0.11209,159,46.575,49.579,1,0,0.94145
0.84863,0.56913,0.78689,0.59804,0,0,-0.41665,-0.064785,0.023478,7.706,0.17004,7.4584,1.6828,287.95,102,60.611,9.3605,30.987,25.2,16.899,7.9204,19.486,11.887,15.913,11.063,13,48,41,2,11,30,18,23,18,-1.7239,0.15137,61,36.248,52.519,1,0,0.67608
0.84186,0.62136,0.79242,0.64419,0,0,-0.19444,0.21115,0.081184,2.9073,0.061327,11.892,5.6142,287.95,860,153.18,20.646,79.761,55.606,7.7199,13.437,47.466,33.771,40.887,16.099,115,439,306,43,72,258,181,225,81,-1.6721,0.15814,554,98.678,52.974,1,0,0.83327
0.60138,0.60659,0.53433,0.65049,0,0,-0.14056,0.11671,0.026829,4.0308,0.057511,9.1536,4.492,292.63,515,114.65,35.066,40.073,40.61,14.96,22.808,25.297,17.27,27.75,13.622,156,179,180,66,90,113,66,123,57,-0.41121,0.39862,335,74.576,65.363,1,0,0.55927
-0.0054161,0.73035,0.035714,0.79433,0,0,-0.12808,0.33364,0.18475,6.7115,0.41957,19.207,1.6917,293.61,141,83.35,64.13,27.267,17.367,28.467,38.095,14.453,31.153,13.773,5.0421,108,4,29,47,61,2,2,23,6,NaN,1.0054,112,66.207,NaN,1,0,-0.0088477
0.79602,0.54289,0.72926,0.57828,0,0,-0.23231,0.20137,0.029988,7.5239,0.3832,12.335,6.3216,296.02,396,62.642,10.372,27.93,27.318,3.5132,7.9361,17.781,10.871,19.957,7.4603,62,167,167,21,41,102,65,122,45,-1.3616,0.20398,229,36.225,55.788,1,0,0.57021
0.74027,0.54853,0.66667,0.58929,0,0,-0.20425,-0.1622,0.057318,9.1187,0.042915,6.1464,2.1146,303.25,112,52.965,10.921,22.496,23.667,3.9714,12.195,15.461,8.6917,13.697,14.869,22,44,46,8,14,27,17,22,24,-1.0473,0.25973,66,31.212,58.788,1,0,0.54248
0.68529,0.67031,0.61621,0.70237,0,0,-0.14932,0.12412,0.30037,8.0735,1.6249,34.352,23.556,306.6,2530,107.4,28.952,49.018,33.896,12.014,17.134,30.843,19.294,23.318,11.274,682,1095,753,283,399,664,431,518,235,-0.77819,0.31471,1777,75.436,61.485,1,0,0.84037
0.03557,0.58374,0.073801,0.66914,0,0,-0.14311,0.23261,0.0054555,5.1307,0.18605,8.6926,3.2644,312.1,405,124.07,76.891,6.569,43.994,32.472,46.946,3.2845,4.8839,32.831,13.945,251,20,134,106,145,10,10,100,34,3.3,0.96443,271,83.017,121.33,1,0,0.030086
0.011976,0.68286,0.049708,0.75497,0,0,-0.082449,0.14967,0.020662,5.891,0.31638,10.12,4.1979,312.12,453,107.91,80.749,5.3919,31.419,39.116,42.69,4.831,2.1995,23.548,10.202,325,17,111,154,171,14,3,78,33,4.4128,0.98802,342,81.469,146.05,1,0,0.015553
0.091666,0.62049,0.10858,0.69719,0,0,-0.14795,0.081065,0.1165,3.061,0.25815,11.094,3.9712,313.98,819,206.24,132.9,17.915,70.293,59.688,80.935,11.542,9.1497,46.484,28.722,509,62,248,213,296,32,30,164,84,2.2935,0.90833,571,143.79,102.59,1,0,0.090393
0.70242,0.62785,0.63598,0.66205,0,0,-0.23747,0.12556,0.019662,3.5559,0.14925,11.008,3.0509,314.44,361,118.33,30.489,53.485,40.657,10.799,21.077,34.484,20.991,28.175,13.931,87,152,122,29,58,98,54,84,38,-0.85886,0.29758,239,78.339,60.664,1,0,0.71476
0.61428,0.63353,0.54369,0.67467,0,0,-0.13656,0.24332,0.088163,9.7488,0.31145,14.232,5.4898,322.18,458,83.427,26.979,31.774,29.471,11.545,15.565,21.372,11.619,22.363,7.6269,141,168,149,60,81,113,55,112,37,-0.46536,0.38572,309,56.286,64.776,1,0,0.6405
0.23543,0.62932,0.21622,0.69811,0,0,-0.18905,0.3067,0.12742,6.5949,0.39403,19.625,2.154,330.4,106,49.21,26.926,13.717,14.935,12.923,16.829,8.5728,6.6007,11.668,4.6355,58,16,32,22,36,10,6,25,7,1.1779,0.76457,74,34.354,85.184,1,0,0.24107
0.25158,0.58877,0.23095,0.65906,0,0,-0.18162,0.052103,0.11122,4.6979,0.044608,10.467,3.9428,330.46,657,166.63,86.163,27.139,57.868,36.299,52.894,16.012,12.522,37.201,21.171,333,100,224,129,204,59,41,144,80,1.0902,0.74842,433,109.82,83.948,1,0,0.21725
0.13118,0.54247,0.14499,0.62595,0,0,-0.17201,0.071323,0.80941,6.6522,0.06407,14.798,8.5777,332.75,1179,137.45,75.642,13.338,52.127,29.969,47.184,8.1026,6.6443,35.866,18.06,631,107,441,250,381,65,42,289,152,1.8906,0.86882,738,86.037,95.927,1,0,0.09381
0.14803,0.59737,0.15245,0.67422,0,0,-0.15822,0.06594,0.2219,4.9184,0.12928,9.5061,5.4177,332.83,574,105.95,61.609,12.107,37.227,25.436,37.827,8.7436,4.8165,24.524,13.915,328,59,187,134,194,36,23,122,65,1.7501,0.85197,387,71.433,93.708,1,0,0.13247
0.12897,0.64206,0.13529,0.71429,0,0,-0.15092,0.12931,0.097627,5.0867,0.1558,10.464,2.6128,336.53,238,91.091,57.757,14.264,30.213,30.537,33.79,7.442,9.7076,20.883,14.506,147,23,68,61,86,12,11,47,21,1.9101,0.87103,170,65.065,96.24,1,0,0.13953
0.82661,0.64636,0.76519,0.67037,0,0,-0.24235,0.054816,0.1338,8.3681,0.29852,10.036,7.6953,338.37,540,70.172,11.861,35.996,25.309,4.0356,8.562,22.492,13.905,17.031,8.9577,85,277,178,28,57,170,107,115,63,-1.5618,0.17339,362,47.041,53.958,1,0,0.91125
0.58506,0.66701,0.51684,0.70631,0,0,-0.14002,0.12231,0.088029,5.0492,0.25724,19.182,7.0487,342.49,967,137.19,47.553,51.435,40.489,20.562,29.675,31.226,20.6,27.801,14.113,330,353,284,140,190,213,140,195,89,-0.34359,0.41494,683,96.898,66.104,1,0,0.70683
0.59556,0.68369,0.52444,0.72095,0,0,-0.19398,0.069703,0.45613,8.5897,0.40937,21.407,11.293,342.5,1050,92.982,32.559,38.377,26.722,12.298,20.359,25.366,14.114,17.51,9.6758,360,397,293,135,225,251,146,192,101,-0.387,0.40444,757,67.035,65.628,1,0,0.7764
0.14948,0.54362,0.15824,0.62586,0,0,-0.1853,0.27045,0.045952,4.3059,0.10037,8.5402,5.5885,342.6,727,130.09,73.541,16.039,48.672,28.949,45.315,10.915,6.1048,37.219,13.705,383,72,272,147,236,49,23,208,64,1.7387,0.85052,455,81.418,93.53,1,0,0.10739
0.71385,0.65118,0.64729,0.68263,0,0,-0.16877,0.011897,0.094562,5.3398,0.27791,15.831,6.2829,343.05,731,116.35,29.038,52.49,37.031,11.977,17.896,32.989,21.539,22.874,14.37,176,323,232,70,106,203,120,143,89,-0.91416,0.28615,499,79.422,60.108,1,0,0.80377
0.87503,0.086496,0.82857,0.1417,0,0,-0.47631,0.15975,0.016913,8.9388,0.0062866,8.4479,2.2645,345.46,247,109.08,2.8253,19.267,93.62,Inf,2.3544,11.728,9.1295,69.585,28.709,6,29,212,1,5,16,13,150,62,-1.9462,0.12497,35,15.456,50.609,1,0,0.049972
0.13277,0.59244,0.1412,0.67038,0,0,-0.18426,0.066011,0.1679,3.7171,0.40003,10.079,6.2007,345.86,898,144.82,85.4,14.575,48.714,33.35,52.94,10.215,4.5205,31.763,17.259,517,85,296,199,318,59,26,193,103,1.8767,0.86723,602,97.086,95.706,1,0,0.11641
0.075441,0.55163,0.10698,0.63988,0,0,-0.092754,0.13444,0.088853,6.1061,0.52708,11.897,4.9898,346.14,336,67.338,45.534,6.9259,24.25,21.107,26.426,4.3366,3.2021,18.378,9.1794,192,23,121,89,103,14,9,84,37,2.506,0.92456,215,43.088,106.29,1,0,0.05598
0.66265,0.63686,0.59452,0.6734,0,0,-0.1787,0.046681,0.45216,8.5526,1.6196,31.94,9.6346,350.31,1139,118.22,33.061,50.091,39.331,13.13,20.433,30.978,24.831,27.927,14.168,311,456,372,121,190,282,174,238,134,-0.67513,0.33735,767,79.608,62.55,1,0,0.70094
0.095409,0.49779,0.12579,0.58889,0,0,-0.15611,0.10375,0.053081,5.9294,0.095186,10.275,2.9329,355.32,270,92.057,50.379,7.3335,37.846,23.813,29.72,4.8101,2.6968,25.572,12.919,139,20,111,57,82,13,7,75,36,2.2493,0.90459,159,54.212,101.84,1,0,0.05704
